date,year,mo,da,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,collision_date,weekday,number_of_collisions,total_number_injured,total_number_killed
2021-12-18,2021,12,18,44.1,29.5,1020.2,8.0,3.9,7.0,999.9,60.1,39.0,0.0,999.9,0,2021-12-18,6,331,151,0
2021-12-19,2021,12,19,40.9,32.0,1015.8,7.1,4.8,11.1,21.0,48.0,33.1,0.08,999.9,0,2021-12-19,7,291,123,0
2021-12-20,2021,12,20,30.4,13.8,1026.0,10.0,4.5,8.0,999.9,45.0,25.0,0.02,999.9,0,2021-12-20,1,292,132,1
2021-12-21,2021,12,21,36.3,20.3,1019.6,10.0,4.2,7.0,15.9,43.0,25.0,0.0,999.9,0,2021-12-21,2,256,94,1
2021-12-22,2021,12,22,41.2,29.7,1005.6,8.7,5.4,11.1,21.0,46.9,30.9,0.12,999.9,0,2021-12-22,3,278,117,0
2021-12-23,2021,12,23,33.3,14.0,1018.3,10.0,5.5,12.0,22.9,46.9,30.9,0.0,999.9,0,2021-12-23,4,302,153,0
2021-12-24,2021,12,24,34.8,25.3,1019.1,8.6,3.4,8.0,999.9,39.9,30.0,0.03,999.9,1,2021-12-24,5,281,130,4
2021-12-25,2021,12,25,40.5,36.6,1005.4,5.6,3.0,7.0,15.0,48.9,30.0,0.05,999.9,0,2021-12-25,6,189,112,0
2021-12-26,2021,12,26,46.8,33.7,1008.3,9.7,7.6,13.0,24.1,52.0,36.0,0.11,999.9,0,2021-12-26,7,186,84,1
2021-12-27,2021,12,27,37.4,22.5,1017.8,10.0,4.9,11.1,19.0,51.1,34.0,0.0,999.9,0,2021-12-27,1,207,89,0
2021-12-28,2021,12,28,40.0,33.3,1010.7,7.4,4.1,8.9,999.9,46.9,34.0,0.09,999.9,0,2021-12-28,2,221,131,0
2021-12-29,2021,12,29,42.6,37.4,1011.7,6.3,5.0,11.1,14.0,46.9,36.0,0.19,999.9,0,2021-12-29,3,192,80,1
2021-12-30,2021,12,30,45.0,41.7,1013.8,4.7,2.8,6.0,999.9,48.9,41.0,0.05,999.9,0,2021-12-30,4,223,117,0
2021-12-31,2021,12,31,50.2,45.6,1013.8,6.3,2.0,7.0,999.9,55.0,43.0,0.0,999.9,0,2021-12-31,5,232,99,1
2022-01-01,2022,01,01,52.3,49.5,1009.6,6.5,1.9,7.0,999.9,55.9,48.0,0.0,999.9,0,2022-01-01,6,283,140,0
2022-01-02,2022,01,02,53.2,50.6,1002.9,5.8,4.1,8.9,19.0,59.0,46.0,0.83,999.9,0,2022-01-02,7,180,77,2
2022-01-03,2022,01,03,32.0,16.4,1018.0,10.0,8.5,14.0,26.0,39.9,26.1,0.04,999.9,0,2022-01-03,1,208,80,0
2022-01-04,2022,01,04,25.3,8.7,1027.2,10.0,5.7,9.9,18.1,37.0,19.0,0.0,999.9,0,2022-01-04,2,255,113,2
2022-01-05,2022,01,05,37.5,29.1,1018.3,8.5,4.2,12.0,20.0,46.9,19.0,0.03,999.9,0,2022-01-05,3,306,152,0
2022-01-06,2022,01,06,38.7,23.9,1009.8,10.0,6.1,9.9,18.1,46.9,30.9,0.2,999.9,0,2022-01-06,4,233,99,0
2022-01-07,2022,01,07,31.1,20.1,1011.9,6.1,6.9,11.1,22.9,41.0,27.0,0.35,999.9,1,2022-01-07,5,296,100,0
2022-01-08,2022,01,08,25.2,7.0,1030.1,10.0,6.3,11.1,21.0,34.0,19.9,0.03,5.9,0,2022-01-08,6,236,96,2
2022-01-09,2022,01,09,34.0,21.3,1027.4,9.7,6.2,12.0,19.0,39.0,19.9,0.0,3.1,0,2022-01-09,7,234,108,1
2022-01-10,2022,01,10,32.7,17.6,1018.4,9.3,7.7,17.1,27.0,39.9,27.0,0.1,3.1,0,2022-01-10,1,265,115,0
2022-01-11,2022,01,11,19.6,0.1,1028.9,9.7,7.2,12.0,22.0,39.9,15.1,0.0,999.9,0,2022-01-11,2,257,110,0
2022-01-12,2022,01,12,27.9,9.5,1025.0,10.0,4.7,12.0,21.0,39.9,15.1,0.0,999.9,0,2022-01-12,3,250,114,0
2022-01-13,2022,01,13,39.6,24.2,1016.3,9.8,2.7,7.0,999.9,48.0,35.1,0.0,999.9,0,2022-01-13,4,268,130,2
2022-01-14,2022,01,14,39.4,29.6,1009.4,10.0,6.4,13.0,22.9,48.0,32.0,0.0,999.9,0,2022-01-14,5,289,130,1
2022-01-15,2022,01,15,18.2,1.0,1021.2,10.0,6.3,9.9,20.0,43.0,10.0,0.0,999.9,0,2022-01-15,6,236,92,1
2022-01-16,2022,01,16,17.3,4.5,1027.3,9.7,6.7,14.0,20.0,32.0,10.0,0.0,999.9,0,2022-01-16,7,266,88,1
2022-01-17,2022,01,17,37.5,32.6,989.4,6.1,9.6,19.0,31.1,44.1,30.2,1.5,999.9,0,2022-01-17,1,203,71,1
2022-01-18,2022,01,18,33.5,15.9,1006.3,10.0,8.9,13.0,25.1,44.1,30.0,0.03,999.9,0,2022-01-18,2,258,86,0
2022-01-19,2022,01,19,37.4,19.8,1018.6,10.0,4.7,8.9,22.9,48.9,28.0,0.0,999.9,0,2022-01-19,3,255,96,0
2022-01-20,2022,01,20,38.8,26.0,1017.9,7.7,6.3,12.0,20.0,48.9,28.0,0.15,999.9,0,2022-01-20,4,246,117,0
2022-01-21,2022,01,21,19.3,0.3,1031.9,10.0,6.9,11.1,21.0,28.9,14.0,0.15,999.9,0,2022-01-21,5,288,98,1
2022-01-22,2022,01,22,20.5,3.4,1029.3,10.0,5.2,11.1,17.1,28.9,12.9,0.0,999.9,0,2022-01-22,6,267,110,0
2022-01-23,2022,01,23,29.1,7.8,1014.3,10.0,5.3,9.9,18.1,37.0,12.9,0.0,999.9,0,2022-01-23,7,229,105,2
2022-01-24,2022,01,24,30.5,20.7,1011.1,8.1,3.4,8.0,999.9,37.0,24.1,0.02,999.9,0,2022-01-24,1,238,96,3
2022-01-25,2022,01,25,37.3,24.3,1012.6,9.0,4.9,8.9,15.0,42.1,26.1,0.0,999.9,0,2022-01-25,2,235,109,2
2022-01-26,2022,01,26,25.6,4.1,1025.0,10.0,5.8,11.1,20.0,42.1,19.9,0.0,999.9,0,2022-01-26,3,266,115,0
2022-01-27,2022,01,27,23.9,4.6,1029.9,10.0,4.2,8.0,999.9,32.0,17.1,0.0,999.9,0,2022-01-27,4,272,128,0
2022-01-28,2022,01,28,30.6,17.8,1021.2,6.6,3.7,8.0,17.1,32.0,17.1,0.0,999.9,0,2022-01-28,5,283,101,0
2022-01-29,2022,01,29,21.9,16.1,1005.6,2.1,9.7,15.0,28.0,32.0,15.1,0.58,999.9,1,2022-01-29,6,276,62,0
2022-01-30,2022,01,30,17.1,-1.0,1013.3,10.0,7.9,15.0,24.1,28.9,12.0,0.32,5.9,0,2022-01-30,7,224,73,0
2022-01-31,2022,01,31,25.0,5.6,1025.3,10.0,3.5,6.0,14.0,30.9,12.0,0.0,7.1,0,2022-01-31,1,312,90,0
2022-02-01,2022,02,01,28.6,14.0,1032.9,10.0,4.4,8.0,999.9,36.0,21.0,0.0,5.9,0,2022-02-01,2,274,104,1
2022-02-02,2022,02,02,37.7,30.6,1031.3,8.8,3.5,6.0,999.9,46.9,23.0,0.0,5.9,0,2022-02-02,3,268,124,0
2022-02-03,2022,02,03,44.4,42.1,1024.8,4.5,3.0,8.9,999.9,48.0,32.0,0.01,3.9,1,2022-02-03,4,248,103,0
2022-02-04,2022,02,04,43.6,40.8,1013.6,5.5,5.4,9.9,22.0,57.0,28.9,0.6,2.0,0,2022-02-04,5,288,128,2
2022-02-05,2022,02,05,24.9,14.4,1021.7,9.7,7.2,13.0,24.1,28.4,21.9,0.53,999.9,0,2022-02-05,6,295,132,1
2022-02-06,2022,02,06,22.3,7.2,1035.4,10.0,4.7,11.1,19.0,30.0,17.1,0.0,999.9,0,2022-02-06,7,270,127,2
2022-02-07,2022,02,07,32.7,28.2,1030.7,5.9,3.3,8.9,999.9,37.4,28.4,0.0,999.9,0,2022-02-07,1,276,124,0
2022-02-08,2022,02,08,37.6,30.1,1013.4,8.1,5.4,12.0,22.0,45.0,30.0,0.22,999.9,0,2022-02-08,2,279,143,0
2022-02-09,2022,02,09,35.8,19.9,1017.3,10.0,3.8,8.9,999.9,46.0,28.9,0.07,999.9,0,2022-02-09,3,272,132,2
2022-02-10,2022,02,10,44.7,29.1,1011.6,9.9,4.1,9.9,17.1,54.0,28.9,0.0,999.9,0,2022-02-10,4,302,139,0
2022-02-11,2022,02,11,47.5,23.3,1014.3,10.0,4.2,8.9,22.0,57.0,37.0,0.0,999.9,0,2022-02-11,5,319,154,0
2022-02-12,2022,02,12,53.9,27.9,1012.6,10.0,6.8,9.9,20.0,59.0,37.9,0.0,999.9,0,2022-02-12,6,237,121,1
2022-02-13,2022,02,13,35.0,24.8,1019.0,5.1,5.4,9.9,19.0,59.0,28.9,0.14,999.9,1,2022-02-13,7,229,111,1
2022-02-14,2022,02,14,21.8,3.5,1019.5,10.0,7.9,12.0,22.0,42.1,16.0,0.09,1.2,0,2022-02-14,1,305,111,0
2022-02-15,2022,02,15,21.9,0.3,1034.1,10.0,4.5,8.0,999.9,30.0,16.0,0.0,1.2,0,2022-02-15,2,289,139,0
2022-02-16,2022,02,16,34.9,18.9,1038.1,10.0,4.5,8.0,17.1,43.0,16.0,0.0,999.9,0,2022-02-16,3,278,113,0
2022-02-17,2022,02,17,55.6,41.7,1022.5,10.0,6.6,11.1,22.0,68.0,45.0,0.0,999.9,0,2022-02-17,4,267,127,2
2022-02-18,2022,02,18,49.5,35.9,1005.5,8.7,8.5,15.0,26.0,68.0,33.1,0.64,999.9,0,2022-02-18,5,279,123,1
2022-02-19,2022,02,19,31.4,11.1,1016.1,10.0,5.6,15.0,29.9,39.0,26.1,0.33,999.9,0,2022-02-19,6,237,110,1
2022-02-20,2022,02,20,27.0,3.6,1028.2,10.0,7.7,15.0,27.0,39.9,21.0,0.0,999.9,0,2022-02-20,7,245,123,0
2022-02-21,2022,02,21,39.2,21.2,1026.8,10.0,4.9,8.9,22.9,55.0,21.0,0.0,999.9,0,2022-02-21,1,194,85,2
2022-02-22,2022,02,22,45.1,39.5,1025.5,6.4,4.3,9.9,19.0,55.0,32.0,0.0,999.9,0,2022-02-22,2,244,121,1
2022-02-23,2022,02,23,60.8,49.0,1014.0,10.0,6.6,11.1,26.0,68.0,37.0,0.26,999.9,0,2022-02-23,3,253,113,0
2022-02-24,2022,02,24,32.9,12.7,1028.8,10.0,7.0,15.0,21.0,43.0,28.9,0.0,999.9,0,2022-02-24,4,223,86,2
2022-02-25,2022,02,25,33.2,25.2,1023.6,6.6,7.0,14.0,22.0,41.0,28.9,0.5,999.9,0,2022-02-25,5,251,86,2
2022-02-26,2022,02,26,29.2,12.1,1028.2,10.0,6.6,12.0,22.0,41.0,24.1,0.24,999.9,0,2022-02-26,6,247,104,1
2022-02-27,2022,02,27,35.8,15.1,1018.2,10.0,7.5,14.0,25.1,48.0,24.1,0.0,999.9,0,2022-02-27,7,244,141,0
2022-02-28,2022,02,28,32.5,6.2,1021.3,10.0,6.9,13.0,22.0,48.0,26.1,0.0,999.9,0,2022-02-28,1,278,109,4
2022-03-01,2022,03,01,37.3,16.5,1022.3,10.0,4.8,13.0,20.0,46.0,26.1,0.0,999.9,0,2022-03-01,2,248,102,0
2022-03-02,2022,03,02,45.8,28.4,1014.5,9.9,5.0,7.0,18.1,52.0,30.9,0.0,999.9,0,2022-03-02,3,246,134,0
2022-03-03,2022,03,03,41.6,21.2,1015.1,9.7,7.5,15.0,24.1,52.0,33.1,0.03,999.9,0,2022-03-03,4,318,137,0
2022-03-04,2022,03,04,27.7,2.6,1031.6,10.0,5.7,11.1,19.0,48.0,21.0,0.0,999.9,0,2022-03-04,5,328,132,4
2022-03-05,2022,03,05,37.8,14.8,1031.8,10.0,2.9,7.0,15.0,46.0,21.0,0.0,999.9,0,2022-03-05,6,259,114,2
2022-03-06,2022,03,06,51.7,42.7,1019.2,8.5,4.5,9.9,19.0,68.0,32.0,0.0,999.9,1,2022-03-06,7,237,119,0
2022-03-07,2022,03,07,67.2,52.2,1008.8,9.8,5.3,11.1,20.0,73.9,59.0,0.06,999.9,0,2022-03-07,1,329,152,1
2022-03-08,2022,03,08,47.4,24.1,1013.3,10.0,9.6,18.1,34.0,73.9,39.0,0.03,999.9,0,2022-03-08,2,259,123,1
2022-03-09,2022,03,09,37.7,25.6,1019.9,6.6,4.8,9.9,14.0,50.0,33.1,0.01,999.9,1,2022-03-09,3,286,125,0
2022-03-10,2022,03,10,39.1,30.2,1020.2,8.5,2.3,8.0,999.9,51.1,33.1,0.55,999.9,0,2022-03-10,4,268,137,0
2022-03-11,2022,03,11,45.4,25.5,1018.5,10.0,3.1,8.0,15.9,55.0,33.1,0.0,999.9,0,2022-03-11,5,329,151,1
2022-03-12,2022,03,12,39.8,34.4,1002.0,7.0,7.1,18.1,32.1,55.0,24.1,0.01,999.9,0,2022-03-12,6,253,110,0
2022-03-13,2022,03,13,26.7,7.3,1015.6,9.4,9.2,15.9,28.0,48.0,21.9,0.49,999.9,0,2022-03-13,7,274,123,1
2022-03-14,2022,03,14,42.0,20.9,1027.3,10.0,4.7,8.9,18.1,55.9,21.9,0.0,999.9,0,2022-03-14,1,311,172,1
2022-03-15,2022,03,15,53.6,30.5,1023.6,10.0,4.7,8.0,18.1,68.0,33.1,0.0,999.9,0,2022-03-15,2,295,143,1
2022-03-16,2022,03,16,57.5,37.4,1021.3,10.0,3.7,9.9,15.9,68.0,46.0,0.0,999.9,0,2022-03-16,3,311,150,0
2022-03-17,2022,03,17,48.9,45.2,1018.2,4.1,5.7,11.1,15.9,66.9,45.0,0.0,999.9,1,2022-03-17,4,279,142,0
2022-03-18,2022,03,18,57.6,49.3,1015.0,6.1,2.9,7.0,14.0,73.9,45.0,0.08,999.9,1,2022-03-18,5,362,190,0
2022-03-19,2022,03,19,57.1,50.3,1010.4,7.0,3.2,7.0,999.9,66.9,48.2,0.0,999.9,0,2022-03-19,6,287,154,1
2022-03-20,2022,03,20,57.0,42.4,1007.5,9.8,5.0,9.9,25.1,69.1,51.1,0.05,999.9,0,2022-03-20,7,259,153,0
2022-03-21,2022,03,21,51.3,25.4,1016.3,9.6,8.6,13.0,25.1,62.1,44.1,0.0,999.9,0,2022-03-21,1,293,171,0
2022-03-22,2022,03,22,51.6,14.5,1020.2,10.0,6.1,11.1,18.1,62.1,43.0,0.0,999.9,0,2022-03-22,2,290,118,0
2022-03-23,2022,03,23,44.7,16.8,1023.4,10.0,5.7,8.0,15.9,57.9,39.9,0.0,999.9,0,2022-03-23,3,273,124,0
2022-03-24,2022,03,24,42.2,38.8,1014.9,5.4,10.1,18.1,26.0,48.9,37.9,0.37,999.9,0,2022-03-24,4,266,133,1
2022-03-25,2022,03,25,49.5,39.3,1003.1,8.7,4.0,9.9,21.0,60.1,37.9,0.64,999.9,0,2022-03-25,5,307,132,1
2022-03-26,2022,03,26,50.0,32.5,998.8,9.9,4.7,11.1,17.1,60.1,44.1,0.02,999.9,0,2022-03-26,6,288,129,0
2022-03-27,2022,03,27,41.5,24.4,1002.2,10.0,8.0,13.0,25.1,46.9,36.0,0.0,999.9,0,2022-03-27,7,267,119,0
2022-03-28,2022,03,28,27.9,2.8,1011.3,10.0,10.6,15.9,26.0,46.0,23.0,0.0,999.9,0,2022-03-28,1,299,136,1
2022-03-29,2022,03,29,29.1,6.5,1019.2,10.0,10.4,15.0,29.9,37.9,23.0,0.0,999.9,0,2022-03-29,2,272,135,0
2022-03-30,2022,03,30,36.3,8.9,1022.2,10.0,4.5,8.9,999.9,46.9,24.1,0.0,999.9,0,2022-03-30,3,285,116,0
2022-03-31,2022,03,31,53.1,44.3,1008.1,8.1,3.9,8.0,15.9,66.0,28.9,0.0,999.9,0,2022-03-31,4,282,129,0
2022-04-01,2022,04,01,55.7,43.4,1001.3,9.6,7.1,15.0,28.9,66.0,44.1,0.35,999.9,0,2022-04-01,5,290,152,1
2022-04-02,2022,04,02,44.6,20.6,1015.6,10.0,6.8,12.0,26.0,61.0,37.9,0.28,999.9,0,2022-04-02,6,277,132,0
2022-04-03,2022,04,03,45.2,35.3,1010.8,9.5,2.4,7.0,15.9,54.0,37.9,0.0,999.9,0,2022-04-03,7,257,118,0
2022-04-04,2022,04,04,45.7,27.6,1013.3,10.0,6.6,11.1,20.0,54.0,39.0,0.12,999.9,0,2022-04-04,1,289,121,0
2022-04-05,2022,04,05,49.9,28.3,1017.0,10.0,2.2,5.1,999.9,57.0,39.0,0.0,999.9,0,2022-04-05,2,252,106,0
2022-04-06,2022,04,06,47.9,44.2,1010.6,7.3,9.5,15.9,32.1,57.0,44.1,0.32,999.9,0,2022-04-06,3,253,116,0
2022-04-07,2022,04,07,48.8,44.8,1010.1,7.3,6.3,12.0,22.0,53.1,44.1,0.17,999.9,0,2022-04-07,4,283,132,1
2022-04-08,2022,04,08,55.3,41.0,1002.4,7.9,5.9,11.1,25.1,64.9,45.0,1.15,999.9,1,2022-04-08,5,343,174,1
2022-04-09,2022,04,09,52.0,36.7,1003.5,9.8,4.9,12.0,20.0,64.9,46.9,0.01,999.9,0,2022-04-09,6,293,153,0
2022-04-10,2022,04,10,47.1,28.9,1007.2,10.0,6.6,15.9,26.0,55.0,42.1,0.04,999.9,0,2022-04-10,7,285,151,0
2022-04-11,2022,04,11,48.0,25.4,1017.6,10.0,5.9,12.0,21.0,61.0,39.9,0.0,999.9,0,2022-04-11,1,283,121,0
2022-04-12,2022,04,12,58.1,40.0,1016.0,10.0,3.8,8.0,999.9,72.0,39.9,0.0,999.9,0,2022-04-12,2,312,166,0
2022-04-13,2022,04,13,62.8,44.5,1016.5,10.0,3.5,8.9,14.0,72.0,50.0,0.07,999.9,0,2022-04-13,3,296,165,0
2022-04-14,2022,04,14,67.0,53.3,1007.7,9.7,3.4,13.0,22.0,79.0,55.0,0.0,999.9,0,2022-04-14,4,331,168,0
2022-04-15,2022,04,15,60.1,26.7,1017.5,10.0,5.0,8.9,18.1,79.0,52.0,0.06,999.9,0,2022-04-15,5,292,161,0
2022-04-16,2022,04,16,60.7,33.7,1013.8,10.0,5.7,9.9,18.1,73.0,52.0,0.0,999.9,0,2022-04-16,6,282,146,0
2022-04-17,2022,04,17,45.7,27.7,1018.0,9.6,6.7,14.0,20.0,51.1,41.0,0.2,999.9,0,2022-04-17,7,241,134,0
2022-04-18,2022,04,18,45.4,23.1,1026.0,10.0,3.6,8.9,17.1,54.0,39.0,0.0,999.9,0,2022-04-18,1,239,100,0
2022-04-19,2022,04,19,44.5,34.1,1007.5,7.3,9.4,15.9,27.0,54.0,39.0,2.09,999.9,0,2022-04-19,2,256,103,0
2022-04-20,2022,04,20,49.1,23.4,1023.2,10.0,6.9,12.0,22.0,60.1,39.0,1.24,999.9,0,2022-04-20,3,283,152,0
2022-04-21,2022,04,21,51.4,36.5,1030.9,10.0,4.7,9.9,20.0,60.1,42.1,0.0,999.9,0,2022-04-21,4,237,109,1
2022-04-22,2022,04,22,60.1,33.9,1027.2,10.0,5.2,9.9,15.0,70.0,44.1,0.0,999.9,0,2022-04-22,5,276,131,1
2022-04-23,2022,04,23,57.3,29.6,1028.2,9.7,4.8,8.0,999.9,70.0,51.1,0.0,999.9,0,2022-04-23,6,285,126,1
2022-04-24,2022,04,24,56.3,34.9,1024.0,10.0,4.8,11.1,18.1,64.9,51.1,0.0,999.9,0,2022-04-24,7,271,144,0
2022-04-25,2022,04,25,51.9,31.8,1024.0,10.0,4.1,8.0,999.9,63.0,46.0,0.0,999.9,0,2022-04-25,1,256,123,0
2022-04-26,2022,04,26,54.3,45.3,1019.0,9.2,3.7,6.0,999.9,60.1,46.0,0.0,999.9,0,2022-04-26,2,244,116,0
2022-04-27,2022,04,27,52.5,33.5,1013.8,9.8,7.0,13.0,25.1,60.1,46.9,0.02,999.9,0,2022-04-27,3,314,137,0
2022-04-28,2022,04,28,46.8,15.8,1015.8,10.0,10.1,17.1,28.9,57.9,39.9,0.0,999.9,0,2022-04-28,4,348,159,1
2022-04-29,2022,04,29,50.4,8.1,1018.1,10.0,7.2,13.0,21.0,63.0,39.9,0.0,999.9,0,2022-04-29,5,361,180,2
2022-04-30,2022,04,30,54.9,16.1,1019.2,10.0,3.4,7.0,17.1,68.0,41.0,0.0,999.9,0,2022-04-30,6,321,157,1
2022-05-01,2022,05,01,57.6,29.4,1019.3,10.0,2.1,7.0,17.1,69.1,44.1,0.0,999.9,0,2022-05-01,7,278,145,0
2022-05-02,2022,05,02,54.1,48.1,1017.5,6.6,4.1,8.0,15.0,69.1,46.9,0.22,999.9,0,2022-05-02,1,282,146,1
2022-05-03,2022,05,03,55.7,47.4,1020.7,9.9,4.8,8.9,15.0,62.1,51.1,0.01,999.9,0,2022-05-03,2,282,137,3
2022-05-04,2022,05,04,54.7,49.7,1016.3,7.4,2.8,8.9,14.0,64.9,50.0,0.05,999.9,0,2022-05-04,3,251,101,1
2022-05-05,2022,05,05,63.4,47.0,1017.2,10.0,3.7,8.0,15.9,73.9,50.0,0.03,999.9,0,2022-05-05,4,352,153,1
2022-05-06,2022,05,06,57.8,49.7,1015.1,7.2,2.2,7.0,999.9,73.9,50.0,0.01,999.9,0,2022-05-06,5,365,194,3
2022-05-07,2022,05,07,48.7,46.8,1010.0,5.1,9.0,15.9,28.9,61.0,46.0,0.91,999.9,0,2022-05-07,6,293,116,1
2022-05-08,2022,05,08,50.4,32.0,1017.8,10.0,9.6,15.0,27.0,57.9,45.0,0.69,999.9,0,2022-05-08,7,260,114,2
2022-05-09,2022,05,09,56.6,22.6,1022.5,10.0,9.5,15.0,25.1,70.0,45.0,0.0,999.9,0,2022-05-09,1,295,145,1
2022-05-10,2022,05,10,60.9,20.0,1026.5,10.0,9.3,14.0,22.9,73.0,46.9,0.0,999.9,0,2022-05-10,2,296,142,1
2022-05-11,2022,05,11,62.3,33.3,1025.2,10.0,6.2,12.0,22.0,75.0,51.1,0.0,999.9,0,2022-05-11,3,300,137,0
2022-05-12,2022,05,12,64.4,53.6,1025.2,10.0,4.0,9.9,15.0,75.0,53.1,0.0,999.9,0,2022-05-12,4,308,153,0
2022-05-13,2022,05,13,63.2,59.5,1025.0,7.4,4.0,8.9,15.0,75.0,57.9,0.0,999.9,0,2022-05-13,5,332,172,1
2022-05-14,2022,05,14,64.5,62.0,1018.8,6.1,1.7,6.0,999.9,72.0,57.0,0.03,999.9,0,2022-05-14,6,277,136,1
2022-05-15,2022,05,15,65.2,61.6,1011.7,6.2,2.4,7.0,999.9,75.9,60.1,0.32,999.9,0,2022-05-15,7,306,189,0
2022-05-16,2022,05,16,69.3,62.4,1005.9,9.5,3.1,7.0,999.9,75.9,60.1,0.1,999.9,0,2022-05-16,1,298,143,1
2022-05-17,2022,05,17,66.2,47.0,1006.6,10.0,6.2,9.9,28.9,77.0,57.0,0.12,999.9,0,2022-05-17,2,315,181,0
2022-05-18,2022,05,18,63.2,38.8,1013.5,10.0,4.5,8.0,15.0,77.0,55.0,0.0,999.9,0,2022-05-18,3,336,185,1
2022-05-19,2022,05,19,59.6,52.5,1008.8,6.8,2.3,6.0,999.9,72.0,54.0,0.71,999.9,0,2022-05-19,4,321,150,0
2022-05-20,2022,05,20,61.1,56.4,1012.4,5.3,3.4,7.0,15.0,69.1,54.0,0.03,999.9,1,2022-05-20,5,324,163,0
2022-05-21,2022,05,21,71.4,64.1,1015.3,4.3,1.6,5.1,999.9,90.0,55.0,0.4,999.9,1,2022-05-21,6,349,160,2
2022-05-22,2022,05,22,80.8,66.1,1015.3,9.7,3.0,7.0,17.1,90.0,62.1,0.0,999.9,0,2022-05-22,7,319,158,1
2022-05-23,2022,05,23,69.3,48.6,1020.2,10.0,5.8,9.9,18.1,89.1,61.0,0.0,999.9,0,2022-05-23,1,334,162,0
2022-05-24,2022,05,24,63.5,47.9,1024.8,10.0,4.6,11.1,17.1,73.0,60.1,0.0,999.9,0,2022-05-24,2,278,145,1
2022-05-25,2022,05,25,60.5,45.8,1028.0,9.9,2.5,6.0,999.9,70.0,53.1,0.0,999.9,0,2022-05-25,3,304,164,0
2022-05-26,2022,05,26,61.0,49.0,1025.6,10.0,2.6,8.9,15.9,70.0,53.1,0.0,999.9,0,2022-05-26,4,310,136,3
2022-05-27,2022,05,27,68.9,62.8,1014.7,8.6,2.7,8.0,999.9,80.1,54.0,0.0,999.9,0,2022-05-27,5,315,146,0
2022-05-28,2022,05,28,67.4,63.1,1007.0,8.6,3.0,18.1,36.9,80.1,63.0,0.35,999.9,1,2022-05-28,6,293,151,1
2022-05-29,2022,05,29,68.3,54.9,1015.9,10.0,1.5,5.1,999.9,77.0,59.0,0.64,999.9,0,2022-05-29,7,282,157,0
2022-05-30,2022,05,30,73.0,58.6,1018.7,10.0,2.4,7.0,999.9,84.0,59.0,0.0,999.9,0,2022-05-30,1,255,165,1
2022-05-31,2022,05,31,82.7,62.1,1014.6,10.0,3.2,6.0,999.9,93.0,63.0,0.0,999.9,0,2022-05-31,2,354,163,0
2022-06-01,2022,06,01,65.3,56.5,1014.2,9.3,6.0,13.0,18.1,93.0,60.1,0.0,999.9,0,2022-06-01,3,312,148,3
2022-06-02,2022,06,02,66.9,62.9,1007.7,5.9,2.2,7.0,999.9,79.0,60.1,0.71,999.9,1,2022-06-02,4,317,144,1
2022-06-03,2022,06,03,67.7,62.9,1007.7,5.2,3.6,6.0,999.9,79.0,62.1,0.45,999.9,0,2022-06-03,5,320,155,0
2022-06-04,2022,06,04,70.7,50.3,1010.9,10.0,1.7,5.1,999.9,80.1,61.0,0.0,999.9,0,2022-06-04,6,300,177,2
2022-06-05,2022,06,05,68.0,40.3,1014.6,10.0,3.4,7.0,15.9,80.1,57.0,0.0,999.9,0,2022-06-05,7,299,148,1
2022-06-06,2022,06,06,70.2,43.5,1016.7,10.0,2.8,7.0,999.9,80.1,57.0,0.0,999.9,0,2022-06-06,1,311,171,0
2022-06-07,2022,06,07,69.5,53.2,1017.0,10.0,5.0,8.9,19.0,80.1,63.0,0.0,999.9,0,2022-06-07,2,307,155,0
2022-06-08,2022,06,08,72.8,60.6,1011.7,8.7,4.3,7.0,999.9,82.0,63.0,0.11,999.9,0,2022-06-08,3,311,156,0
2022-06-09,2022,06,09,73.8,62.6,1004.7,7.9,5.7,9.9,22.9,82.0,66.0,0.83,999.9,1,2022-06-09,4,317,165,0
2022-06-10,2022,06,10,69.9,49.3,1009.7,9.8,5.8,8.9,15.9,81.0,63.0,0.0,999.9,0,2022-06-10,5,366,196,0
2022-06-11,2022,06,11,70.8,52.5,1012.7,10.0,2.4,8.0,999.9,77.0,63.0,0.0,999.9,0,2022-06-11,6,308,194,1
2022-06-12,2022,06,12,67.4,58.8,1014.5,9.7,2.8,8.0,999.9,73.9,63.0,0.0,999.9,0,2022-06-12,7,275,126,1
2022-06-13,2022,06,13,75.2,64.9,1012.4,9.1,1.9,8.0,15.9,84.9,63.0,0.05,999.9,0,2022-06-13,1,319,166,0
2022-06-14,2022,06,14,74.9,51.4,1012.8,10.0,3.6,7.0,999.9,84.9,68.0,0.0,999.9,0,2022-06-14,2,315,151,0
2022-06-15,2022,06,15,73.5,56.8,1017.3,10.0,3.2,8.0,18.1,82.9,66.9,0.0,999.9,0,2022-06-15,3,361,234,1
2022-06-16,2022,06,16,67.0,59.9,1020.7,9.3,2.9,8.9,17.1,82.9,61.0,0.24,999.9,0,2022-06-16,4,302,125,1
2022-06-17,2022,06,17,76.3,62.7,1008.0,9.4,5.0,13.0,24.1,88.0,61.0,0.08,999.9,0,2022-06-17,5,369,165,0
2022-06-18,2022,06,18,69.3,48.1,1005.4,10.0,7.4,13.0,24.1,88.0,62.1,0.0,999.9,0,2022-06-18,6,317,208,1
